regulation_code,regulation_name,normalized_name,public_status_code,public_status_label,lifecycle_code,document_verification_code,nonpublic_stage,primary_claim,confidence_level,decision_reason_code,decision_reason,official_source_count,search_verification_count,human_confirmed,last_collected_at,last_verified_at,official_url,document_sha256,document_format,revision_date,legacy_0811_status,legacy_0831_status,methodology_version,release_status,evaluation_provenance,evaluated_at,evidence_as_of,processing_status,evidence_summary,unresolved_reason,evidence_refs_json,representations_json,previous_public_status_code,previous_public_status_label,previous_decision_reason_code,previous_decision_reason,previous_evaluation_date
ee5ed3338eb7b12a,비대면 신용보증업무 절차 운용기준,비대면신용보증업무절차운용기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비대면 신용보증업무 절차 운용기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=bbace458f0059ff68d90f33b7c4dcb83,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=bbace458f0059ff68d90f33b7c4dcb83""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
7a4a8efd600bcbae,비대면신용보증업무처리기준,비대면신용보증업무처리기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비대면신용보증업무처리기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=29c11ef2d8bd6cbf9c6efeeac19b3023,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=29c11ef2d8bd6cbf9c6efeeac19b3023""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
255281bd84091c07,비대면 플랫폼·대안평가 연계 프로그램 운용기준,비대면플랫폼대안평가연계프로그램운용기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비대면 플랫폼·대안평가 연계 프로그램 운용기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=22ead7e12f0afa804ae2f16905ffb861,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=1b48f344a444fa4f14ba19a9c90e4b1a""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
255281bd84091c07,비대면 플랫폼・대안평가 연계 프로그램 운용기준,비대면플랫폼대안평가연계프로그램운용기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비대면 플랫폼・대안평가 연계 프로그램 운용기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=1b48f344a444fa4f14ba19a9c90e4b1a,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=1b48f344a444fa4f14ba19a9c90e4b1a""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
6f945bc54552f3d0,비대편플랫폼·대안평가연계프로그램운용기준,비대편플랫폼대안평가연계프로그램운용기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비대편플랫폼·대안평가연계프로그램운용기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=22ead7e12f0afa804ae2f16905ffb861,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=22ead7e12f0afa804ae2f16905ffb861""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
d356989b474ccfb7,비상근무기준,비상근무기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비상근무기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=6215fcb1368780bc086bde112cb2f4c6,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=6215fcb1368780bc086bde112cb2f4c6""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
58d9fb36fb93187a,비상임이사 운영규정,비상임이사운영규정,FULLTEXT_PUBLIC,전문 공개,unknown,EVALUATED,0,비상임이사 운영규정: 판정대기,2,VERIFIED_OFFICIAL_REPRESENTATION,공식 HWP representation에서 본문 추출과 규정 동일성이 확인되었습니다.,2,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.alio.go.kr/download/rulefiledown.json?fileNo=171842,06a3d20136a8bd947e041802185414b6025f2be3ed17c4aaf0eab16c40d26d38,hwp,2023.04.27,공개 확인,공개 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-01T00:23:19+09:00,EVALUATED,공식 전문 확인 · HWP,,"[{""evidence_type"":""PARSER_RUNTIME_MEASUREMENT"",""batch_run_id"":""10a9d5f2-2e21-46c1-bfbe-f5871ed40bef"",""parser_run_id"":""28514adc-cbb2-482f-8c34-b4367bd6217c"",""document_sha256"":""06a3d20136a8bd947e041802185414b6025f2be3ed17c4aaf0eab16c40d26d38"",""format"":""HWP""},{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.alio.go.kr/download/rulefiledown.json?fileNo=171842""}]","[{""format"":""HWP"",""source_path"":""alio/49579/171842.hwp"",""input_sha256"":""06a3d20136a8bd947e041802185414b6025f2be3ed17c4aaf0eab16c40d26d38"",""extraction_outcome"":""SUCCESS"",""parser_name"":""kodit-hwp-ole"",""parser_version"":""0.1.1"",""runtime_version"":""3.13.7"",""environment_fingerprint"":""e77e6a2dd79ef2342b80787149c451c7facbfccc6969393b5f07340e78ed6a64"",""parser_run_id"":""28514adc-cbb2-482f-8c34-b4367bd6217c"",""extract_hash"":""e0af34b6f5d1f4d201edf52d8205bd00009bedd3c8888593954512074c522399"",""identity_result"":""MATCHED"",""evidence_as_of"":""2026-09-01T00:23:19+09:00"",""verified_official_fulltext"":true}]",EXTRACTION_PENDING,판정대기,EXTRACTION_PENDING,공식 원문은 발견했으나 본문 추출·확인이 완료되지 않음,2026-09-08
4ee1cc8c1a6af0ac,비상임이사지원기준,비상임이사지원기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비상임이사지원기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=9a2632047937dd58253a951e74d5663b,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=9a2632047937dd58253a951e74d5663b""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
b22d03b9bbae3703,비정규직의 정규직 전환을 위한 출자회사 업무처리기준,비정규직의정규직전환을위한출자회사업무처리기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비정규직의 정규직 전환을 위한 출자회사 업무처리기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=030ccdbc0aaf2156764ea816cc9ef590,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=030ccdbc0aaf2156764ea816cc9ef590""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
ee05eb26546b51c3,비정규직 활용 사전심사제 운영기준,비정규직활용사전심사제운영기준,FULLTEXT_PUBLIC,전문 공개,unknown,EVALUATED,0,비정규직 활용 사전심사제 운영기준: 판정대기,2,VERIFIED_OFFICIAL_REPRESENTATION,공식 HWP representation에서 본문 추출과 규정 동일성이 확인되었습니다.,2,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.alio.go.kr/download/rulefiledown.json?fileNo=97848,e73d10ab59f5592fffdad5fcd2a0de97b83ed8e1bf35bb067690ba21caae2298,hwp,2019.12.30,공개 확인,공개 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-01T00:23:19+09:00,EVALUATED,공식 전문 확인 · HWP,,"[{""evidence_type"":""PARSER_RUNTIME_MEASUREMENT"",""batch_run_id"":""10a9d5f2-2e21-46c1-bfbe-f5871ed40bef"",""parser_run_id"":""d90a8bb3-f193-4e4d-af8b-9d7e5094fdf2"",""document_sha256"":""e73d10ab59f5592fffdad5fcd2a0de97b83ed8e1bf35bb067690ba21caae2298"",""format"":""HWP""},{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.alio.go.kr/download/rulefiledown.json?fileNo=97848""}]","[{""format"":""HWP"",""source_path"":""alio/38817/97848.hwp"",""input_sha256"":""e73d10ab59f5592fffdad5fcd2a0de97b83ed8e1bf35bb067690ba21caae2298"",""extraction_outcome"":""SUCCESS"",""parser_name"":""kodit-hwp-ole"",""parser_version"":""0.1.1"",""runtime_version"":""3.13.7"",""environment_fingerprint"":""e77e6a2dd79ef2342b80787149c451c7facbfccc6969393b5f07340e78ed6a64"",""parser_run_id"":""d90a8bb3-f193-4e4d-af8b-9d7e5094fdf2"",""extract_hash"":""b965289569ea4694e4f302a2c5222881acd2ccc6c4e8dd88067235f57a0402c4"",""identity_result"":""MATCHED"",""evidence_as_of"":""2026-09-01T00:23:19+09:00"",""verified_official_fulltext"":true}]",EXTRACTION_PENDING,판정대기,EXTRACTION_PENDING,공식 원문은 발견했으나 본문 추출·확인이 완료되지 않음,2026-09-08
906d7f8e5cd4a4ef,비출연 협약보험 운용기준,비출연협약보험운용기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,비출연 협약보험 운용기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=ec81ee5f2968e9194c69b504c8c44265,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=ec81ee5f2968e9194c69b504c8c44265""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
bb9a9e19892c144a,빌드업 프로그램 운용기준,빌드업프로그램운용기준,FULLTEXT_PUBLIC,전문 공개,unknown,EVALUATED,0,빌드업 프로그램 운용기준: 판정대기,2,VERIFIED_OFFICIAL_REPRESENTATION,공식 HWP representation에서 본문 추출과 규정 동일성이 확인되었습니다.,2,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.alio.go.kr/download/rulefiledown.json?fileNo=227961,9bfa36b2fae105be21ce36e1e051e1780af3f0925d5c898da7b30ff236752938,hwp,2025.12.31,공개 확인,공개 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-01T00:23:18+09:00,EVALUATED,공식 전문 확인 · HWP,,"[{""evidence_type"":""PARSER_RUNTIME_MEASUREMENT"",""batch_run_id"":""10a9d5f2-2e21-46c1-bfbe-f5871ed40bef"",""parser_run_id"":""5d79d385-536e-4e68-8498-3041240b02bc"",""document_sha256"":""9bfa36b2fae105be21ce36e1e051e1780af3f0925d5c898da7b30ff236752938"",""format"":""HWP""},{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.alio.go.kr/download/rulefiledown.json?fileNo=227961""}]","[{""format"":""HWP"",""source_path"":""alio/52328/227961.hwp"",""input_sha256"":""9bfa36b2fae105be21ce36e1e051e1780af3f0925d5c898da7b30ff236752938"",""extraction_outcome"":""SUCCESS"",""parser_name"":""kodit-hwp-ole"",""parser_version"":""0.1.1"",""runtime_version"":""3.13.7"",""environment_fingerprint"":""e77e6a2dd79ef2342b80787149c451c7facbfccc6969393b5f07340e78ed6a64"",""parser_run_id"":""5d79d385-536e-4e68-8498-3041240b02bc"",""extract_hash"":""c44d48fdbea7d5393ec7840376c296d3cbbbedf5942d7a47afa9b46d382505be"",""identity_result"":""MATCHED"",""evidence_as_of"":""2026-09-01T00:23:18+09:00"",""verified_official_fulltext"":true}]",EXTRACTION_PENDING,판정대기,EXTRACTION_PENDING,공식 원문은 발견했으나 본문 추출·확인이 완료되지 않음,2026-09-08
b1247734d8fc8588,뿌리산업영위기업에대한보증운용기준,뿌리산업영위기업에대한보증운용기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,뿌리산업영위기업에대한보증운용기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=c526ca7f708ff9d19af78a2b11439593,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=c526ca7f708ff9d19af78a2b11439593""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
5cd030b6347c7ed7,사내동아리 운영기준,사내동아리운영기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사내동아리 운영기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=580d11fd8817f57336652654b114429a,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=580d11fd8817f57336652654b114429a""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
99113ff505beb3be,사내 컨설턴트 운영기준,사내컨설턴트운영기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사내 컨설턴트 운영기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=e018c00606f3086b3251a9afc60097df,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=e018c00606f3086b3251a9afc60097df""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
5946efd6d6c88b21,사료관리기준,사료관리기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사료관리기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=e2279db434a6409545cc6e8ddd868a54,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=e2279db434a6409545cc6e8ddd868a54""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
fa4f60b815738a76,사무용품관리 운영기준,사무용품관리운영기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사무용품관리 운영기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=6b6e122a998e735294cf5593f5eb4f76,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=6b6e122a998e735294cf5593f5eb4f76""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
a6f7b6656d0d1bc0,사무용품 관리 운용기준,사무용품관리운용기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사무용품 관리 운용기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=955378cb247516b8c0e56a65a1517a80,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=955378cb247516b8c0e56a65a1517a80""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
c192eb4da2085a98,사무처리기준,사무처리기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사무처리기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=93ec70c8d730a865309271894e4055c1,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=93ec70c8d730a865309271894e4055c1""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
57f65b2c0a9edca2,사무처리기준 외 2개 기준,사무처리기준외2개기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사무처리기준 외 2개 기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=8a57e17be8928ddd77046ce083eae3de,,unknown,,사전예고만 확인,사전예고만 확인,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=8a57e17be8928ddd77046ce083eae3de""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
c23b14dede307b2f,사업기반신용보증기준,사업기반신용보증기준,NOTICE_ONLY,사전예고만,unknown,EVALUATED,0,사업기반신용보증기준: 사전예고만,2,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,공식 사전예고 근거는 연결되어 있으나 해당 규정 버전의 검증된 전문 representation은 연결되지 않았습니다.,1,0,False,2026-09-08T19:20:38+09:00,2026-09-13T21:00:00+09:00,https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=c14b283ae9f3d56beeca4cf35b4f9b4f,,unknown,,매칭 불명,매칭 불명,v0.5,review_pending,RECONSTRUCTED_EVALUATION,2026-09-13T21:00:00+09:00,2026-09-08T19:20:38+09:00,EVALUATED,공식 사전예고 확인,FULLTEXT_REPRESENTATION_NOT_LINKED,"[{""evidence_type"":""OFFICIAL_URL"",""url"":""https://www.kodit.or.kr/common/nttFileDownload.do?fileKey=c14b283ae9f3d56beeca4cf35b4f9b4f""}]",[],NOTICE_ONLY,사전예고만,OFFICIAL_NOTICE_ONLY,사전예고 공식 기록은 있으나 현행 규정 전문을 확인하지 못함,2026-09-08
