measurement_run_id,regulation_id,regulation_code,regulation_name,legacy_status,legacy_reason_code,document_sha256,source_url,http_status,content_type,content_length,download_status,magic_verified,detected_format,extraction_status,parser_name,parser_version,alternate_url_count,same_sha_alternate_url_count,same_post_pdf_available,notice_evidence_status,official_source_evidence_status
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,35a5d423c369c531,무탄소에너지보증 업무방법서,EXTRACTION_PENDING,EXTRACTION_PENDING,027085775381f0013c95c99ed4412b4e7a4f44eae704e3c7b8a1fd921e8ea260,https://www.alio.go.kr/download/rulefiledown.json?fileNo=214766,200,application/haansofthwp;charset=utf-8,70144,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,UNKNOWN,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,c10491a6cb22b614,무탄소에너지보증 업무요령,EXTRACTION_PENDING,EXTRACTION_PENDING,83408b09e950bb46e4fcfd4880460d69bd97abb9369e0cd0ddf7745ce3cad9f6,https://www.alio.go.kr/download/rulefiledown.json?fileNo=225250,200,application/haansofthwp;charset=utf-8,70144,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,748067b9e3a6bb9a,문화산업보증계정 운영기준,EXTRACTION_PENDING,EXTRACTION_PENDING,e9841bc61db3fb42a286e88b6eb1ec4c6e9f5227a93d6e9edd713932bba7e9bb,https://www.alio.go.kr/download/rulefiledown.json?fileNo=237943,200,application/haansofthwp;charset=utf-8,148992,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,98216d9f00df283e,문화산업보증 업무요령,EXTRACTION_PENDING,EXTRACTION_PENDING,710c4cceda54a321aeabc5b0d36ccd972b59f55928940c7a139f7102181de68d,https://www.alio.go.kr/download/rulefiledown.json?fileNo=235815,200,application/haansofthwp;charset=utf-8,135680,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,1310b99c022cc337,문화산업완성보증계정 운영요령,EXTRACTION_PENDING,EXTRACTION_PENDING,b8f5788c16c76bad61ce835da58f576b0bbb1836d258bae756d9574e30609ecc,https://www.alio.go.kr/download/rulefiledown.json?fileNo=215709,200,application/haansofthwp;charset=utf-8,65024,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,0b2d33b4c927be01,문화산업완성보증 업무방법서,EXTRACTION_PENDING,EXTRACTION_PENDING,115bcc253768b1c5a31ec9df07fbcb0f6fb2835f65cd23f1bca586a4fa3d0be5,https://www.alio.go.kr/download/rulefiledown.json?fileNo=212925,200,application/haansofthwp;charset=utf-8,72192,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,25dbddb54681aa0a,민간선투자 대출보증약관 면책기준,EXTRACTION_PENDING,EXTRACTION_PENDING,2f04dc90e9ef8bb967dc3dcc77280471e7b097253716b3501e3e16b6416b8b9b,https://www.alio.go.kr/download/rulefiledown.json?fileNo=229458,200,application/haansofthwp;charset=utf-8,80896,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,c1dbe4ee8b24112e,밸류업 프로그램 운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,8a3cca611b021e8bd970e8ed095da6594e02e256bb7a7b10ddf2264c2fa43600,https://www.alio.go.kr/download/rulefiledown.json?fileNo=227958,200,application/haansofthwp;charset=utf-8,279040,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,dbb4a3bbab6b61fd,벤처확인 전문 평가 요령,EXTRACTION_PENDING,EXTRACTION_PENDING,3d2e970d1435df5fcd329051c6be3070b664e7d2d6123d1554c6c126d6b2ad71,https://www.alio.go.kr/download/rulefiledown.json?fileNo=126463,200,application/haansofthwp;charset=utf-8,13824,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,e457dd6a382a2e1e,보수규정,EXTRACTION_PENDING,EXTRACTION_PENDING,79e0b5ccddd3a4054267a8c894ce212e60237ef32136d4e3bd62b6f3bf785a84,https://www.alio.go.kr/download/rulefiledown.json?fileNo=232146,200,application/haansofthwp;charset=utf-8,79872,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,d8e5ad9d4233dedb,보수규정 운영기준,EXTRACTION_PENDING,EXTRACTION_PENDING,b4318c3e50cd9111e4afff421f1f5e389e9b20ff228047d1b3c34261b4cd6606,https://www.alio.go.kr/download/rulefiledown.json?fileNo=227916,200,application/haansofthwp;charset=utf-8,122368,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,ccc0b85f4e42c6b1,보안업무요령,EXTRACTION_PENDING,EXTRACTION_PENDING,16fe583080d32ad6a4356d7f29150965eb978a0968a7b8f18ecd4fd2072469b3,https://www.alio.go.kr/download/rulefiledown.json?fileNo=235307,200,application/haansofthwp;charset=utf-8,269824,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,e9e6b002335b56ce,보증료 등 운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,285da00fee244aeb7b763613d569a622a45670111eeffab5823be228da5ac441,https://www.alio.go.kr/download/rulefiledown.json?fileNo=239081,200,application/haansofthwp;charset=utf-8,243712,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,e1a3d9ec2f62b092,보증사업심사위원회 운영요령,EXTRACTION_PENDING,EXTRACTION_PENDING,d67734f3e63678cc4ed54a25da4675ce732b2374154f92286f8fdc1b2f6fbe63,https://www.alio.go.kr/download/rulefiledown.json?fileNo=238880,200,application/haansofthwp;charset=utf-8,84992,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,522b0e37c141f43f,보증상품요령,EXTRACTION_PENDING,EXTRACTION_PENDING,b54ac213825ad02532712bd248ca5c998f4a8ab9914f1bcdf875295d9da85ce6,https://www.alio.go.kr/download/rulefiledown.json?fileNo=238879,200,application/haansofthwp;charset=utf-8,114688,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,422eaa514d6d5d06,보증운용요령,EXTRACTION_PENDING,EXTRACTION_PENDING,2d02a0fb947187f12ae6ea60be054c11a17eab9a6999e54a593b2dfefd65c3a2,https://www.alio.go.kr/download/rulefiledown.json?fileNo=238878,200,application/haansofthwp;charset=utf-8,125952,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,2b56c5f4fd23ab03,보증채무이행 요령,EXTRACTION_PENDING,EXTRACTION_PENDING,3167185f5a4bf7e17acc3e02ad9b93d9ae995f9c0e2ab707ce5376f28b4f5525,https://www.alio.go.kr/download/rulefiledown.json?fileNo=227959,200,application/haansofthwp;charset=utf-8,87552,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,3ca5945bf4de9bb1,보험업무요령,EXTRACTION_PENDING,EXTRACTION_PENDING,5d1bdcfcd23d42a506b426a4a4987f6d610b21f828f444980f1a7bae7ef41566,https://www.alio.go.kr/download/rulefiledown.json?fileNo=227948,200,application/haansofthwp;charset=utf-8,91136,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,de7e67ef14e89c4b,복지규정,EXTRACTION_PENDING,EXTRACTION_PENDING,2271f3f94510c13bc44ca052cdce7b4f3b76064715527608db2923d5d6472ae8,https://www.alio.go.kr/download/rulefiledown.json?fileNo=223263,200,application/haansofthwp;charset=utf-8,69632,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,f0cf9d81b6e0ee8f,복지규정 운영기준,EXTRACTION_PENDING,EXTRACTION_PENDING,145542101b1fb6518d0537f48d0263d60608ee75d0dcc6ed332d1fe380f12fae,https://www.alio.go.kr/download/rulefiledown.json?fileNo=238664,200,application/haansofthwp;charset=utf-8,188928,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,45cdfc0d6c96dcb8,부정청탁 및 금품등 수수의 신고사무 처리기준,EXTRACTION_PENDING,EXTRACTION_PENDING,7d99a805545d2c679674a03ec493805bb9ed9d0fc08e24a373ac0235139971cb,https://www.alio.go.kr/download/rulefiledown.json?fileNo=12172,200,application/haansofthwp;charset=utf-8,47616,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,6a0eb35e52a65c35,부패신고 처리 및 신고자 보호 등에 관한 운영기준,EXTRACTION_PENDING,EXTRACTION_PENDING,adbe89c42f642980564515af7d2fe67a5b96ca3d79f15e52eb1840a9fb9b5be9,https://www.alio.go.kr/download/rulefiledown.json?fileNo=159820,200,application/haansofthwp;charset=utf-8,105472,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,58d9fb36fb93187a,비상임이사 운영규정,EXTRACTION_PENDING,EXTRACTION_PENDING,06a3d20136a8bd947e041802185414b6025f2be3ed17c4aaf0eab16c40d26d38,https://www.alio.go.kr/download/rulefiledown.json?fileNo=171842,200,application/haansofthwp;charset=utf-8,52736,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,ee05eb26546b51c3,비정규직 활용 사전심사제 운영기준,EXTRACTION_PENDING,EXTRACTION_PENDING,e73d10ab59f5592fffdad5fcd2a0de97b83ed8e1bf35bb067690ba21caae2298,https://www.alio.go.kr/download/rulefiledown.json?fileNo=97848,200,application/haansofthwp;charset=utf-8,24064,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,bb9a9e19892c144a,빌드업 프로그램 운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,9bfa36b2fae105be21ce36e1e051e1780af3f0925d5c898da7b30ff236752938,https://www.alio.go.kr/download/rulefiledown.json?fileNo=227961,200,application/haansofthwp;charset=utf-8,266752,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,16e8a80457026942,사회적경제기업에 대한 유동화보증 업무처리방법,EXTRACTION_PENDING,EXTRACTION_PENDING,c2ac478b981053b05f3939fddcc5d5e1b103f255a425bb577e38c60a6f62cb4b,https://www.alio.go.kr/download/rulefiledown.json?fileNo=239641,200,application/haansofthwp;charset=utf-8,244736,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,1ba5997b4aaafead,산업기반 대출보증약관 면책기준,EXTRACTION_PENDING,EXTRACTION_PENDING,414558ee285f39acb2a470a80413cb06f53f10fcb66ce357cde6afe392842fcf,https://www.alio.go.kr/download/rulefiledown.json?fileNo=219994,200,application/haansofthwp;charset=utf-8,72704,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,a8848d4555a6fafe,산업기반신용보증 관리업무요령,EXTRACTION_PENDING,EXTRACTION_PENDING,8a4c0d8d4b2f47577b2238c7042c762a23295bf2fb0fc648db17d449e8841a89,https://www.alio.go.kr/download/rulefiledown.json?fileNo=218880,200,application/haansofthwp;charset=utf-8,92160,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,c4f503a29614ab1d,산업기반신용보증기금 업무처리규정,EXTRACTION_PENDING,EXTRACTION_PENDING,7cd294a638292c00b12ebcf303038ef9053cfd9290b1a39f16367512d3880860,https://www.alio.go.kr/download/rulefiledown.json?fileNo=229460,200,application/haansofthwp;charset=utf-8,76288,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,0cbc8f3dd12135a7,산업기반신용보증기금 운영요령,EXTRACTION_PENDING,EXTRACTION_PENDING,30c20ccccb3654e718f499de9fb6c052624b995948495cb6a8b7a008716487b4,https://www.alio.go.kr/download/rulefiledown.json?fileNo=233990,200,application/haansofthwp;charset=utf-8,99328,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,6286620f982c31d8,상임임원 복무 등에 관한 요령,EXTRACTION_PENDING,EXTRACTION_PENDING,a4fcca76d063c24ca5f11febeefa4c419c846d0e25d0fcd19d4de39f28e3dfe5,https://www.alio.go.kr/download/rulefiledown.json?fileNo=199125,200,application/haansofthwp;charset=utf-8,58368,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,2033b12a7b78682f,새출발기금 지원기업에 대한 보증 업무처리방법,EXTRACTION_PENDING,EXTRACTION_PENDING,320b75823abc43b6d0113169def042c20197b7387b460f27ac8da66f5e2f0c0c,https://www.alio.go.kr/download/rulefiledown.json?fileNo=211344,200,application/haansofthwp;charset=utf-8,140288,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,UNKNOWN,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,015636c28cb6e0b9,새출발기금 지원 업무처리방법 ,EXTRACTION_PENDING,EXTRACTION_PENDING,6830681f47aa890ee021c3265f545db300ef82babf3f2f855ce7e23bd550e6cf,https://www.alio.go.kr/download/rulefiledown.json?fileNo=223999,200,application/haansofthwp;charset=utf-8,90624,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,UNKNOWN,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,41d56bf621ba504c,서울시 사회주택 안심보증 업무처리방법,EXTRACTION_PENDING,EXTRACTION_PENDING,78186b8820dade232b9a3d325f65fac47301cccde9d9f0516a3a75fe8df94faa,https://www.alio.go.kr/download/rulefiledown.json?fileNo=202311,200,application/haansofthwp;charset=utf-8,130048,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,2fcfd49b8ff9a4ff,선진화계획 추진협의회 운영기준,EXTRACTION_PENDING,EXTRACTION_PENDING,032f8f9af2b97b347b357a1165452b6f9a80014173f198e8718ba4cf1c6f0019,https://www.alio.go.kr/download/rulefiledown.json?fileNo=12014,200,application/haansofthwp;charset=utf-8,15872,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,UNKNOWN,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,906230b9101295f9,성과관리요령,EXTRACTION_PENDING,EXTRACTION_PENDING,9ee4fa1dfbbaa0990b6316cd258bec301da1a60cdc133cfd78b582decc173ff5,https://www.alio.go.kr/download/rulefiledown.json?fileNo=200633,200,application/haansofthwp;charset=utf-8,81408,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,e2a3dbce40c8f032,성희롱·성폭력·스토킹 예방기준,EXTRACTION_PENDING,EXTRACTION_PENDING,c6c322af3212ee93abaf83f237a00a6616f03be50bcbb003e73ebf9f2a49fc37,https://www.alio.go.kr/download/rulefiledown.json?fileNo=227931,200,application/haansofthwp;charset=utf-8,79872,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,0580ff51a948d59b,소방안전관리기준,EXTRACTION_PENDING,EXTRACTION_PENDING,4bbb99a183de30b88bf0895d3481b7e9b98ee7b8ef22639038b84606ab7c6bb7,https://www.alio.go.kr/download/rulefiledown.json?fileNo=232502,200,application/haansofthwp;charset=utf-8,148992,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,193c70663910d6da,소상공인 금융지원 위탁보증 면책기준,EXTRACTION_PENDING,EXTRACTION_PENDING,b46c67ef9c265a3d2c5e448e844b5dd3a1f8b4747d46743b639477e147d1b506,https://www.alio.go.kr/download/rulefiledown.json?fileNo=106047,200,application/haansofthwp;charset=utf-8,46592,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,f2527b379ee564f9,소상공인 금융지원 위탁보증 부실관리기준,EXTRACTION_PENDING,EXTRACTION_PENDING,e9af0ca40168d7d015c5b973a3274076011310ad06be7ef0de9e174893058471,https://www.alio.go.kr/download/rulefiledown.json?fileNo=213431,200,application/haansofthwp;charset=utf-8,73728,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,001a54b7b306fbc4,소상공인 금융지원 위탁보증 심사운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,ff7847d8c3440d8d3f1536e42c9628e2b6ca54d924136d710b087753442743ee,https://www.alio.go.kr/download/rulefiledown.json?fileNo=144659,200,application/haansofthwp;charset=utf-8,29696,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,9d0ec00d6686e29e,소상공인 금융지원 위탁보증 운용요령,EXTRACTION_PENDING,EXTRACTION_PENDING,f6db71bb34e4ca4c5ba72785efced558f8706f2e3e2a5b683093b49203ff81f9,https://www.alio.go.kr/download/rulefiledown.json?fileNo=239684,200,application/haansofthwp;charset=utf-8,75776,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,259fbaac00d7c77f,소상공인 금융지원 위탁보증 조사자료 등 운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,9b4390137a34e4053ad61fc34fc5ffc0746e0cde1d1c180d816179153dca286b,https://www.alio.go.kr/download/rulefiledown.json?fileNo=239686,200,application/haansofthwp;charset=utf-8,118272,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,618ce35c99a8009b,소상공인·자영업자 새출발기금 관련 만기 연장 업무처리방법(위탁보증용),EXTRACTION_PENDING,EXTRACTION_PENDING,583e1bf88d4261b5fe202a6bd01e0ed334714eaaa06562f3b9b53d8099c57621,https://www.alio.go.kr/download/rulefiledown.json?fileNo=175762,200,application/haansofthwp;charset=utf-8,69632,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,UNKNOWN,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,8610bddfd0b8145e,소상공인 저금리대환 위탁보증 면책기준,EXTRACTION_PENDING,EXTRACTION_PENDING,b9fae24d935707d5eec1b7e43721f0d0f45deb8f0ced48deefe583c58d88be0e,https://www.alio.go.kr/download/rulefiledown.json?fileNo=158372,200,application/haansofthwp;charset=utf-8,72192,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,e0d1b8566042bae4,소상공인 저금리대환 위탁보증 보증료 등 운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,fe2664fc08d575b9ec00e7000e523d19ffb2941468ebf696bfc713c565ec161b,https://www.alio.go.kr/download/rulefiledown.json?fileNo=204710,200,application/haansofthwp;charset=utf-8,59904,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,3ed6d5031def907c,소상공인 저금리대환 위탁보증 부실관리기준,EXTRACTION_PENDING,EXTRACTION_PENDING,ae360fb5f079415aa4fd89cd062936b8f7494cd6a9f5f8fe743161e7a3e1a0a5,https://www.alio.go.kr/download/rulefiledown.json?fileNo=158371,200,application/haansofthwp;charset=utf-8,71680,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,38e5d9c85277b138,소상공인 저금리대환 위탁보증 운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,c9fa6a8c724a50833cd9687819b1ba132f0f80ee15fbbb6d51f93e0f16d5ee15,https://www.alio.go.kr/download/rulefiledown.json?fileNo=202964,200,application/haansofthwp;charset=utf-8,102400,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,96aebcf4fae91d35,소상공인 저금리대환 위탁보증 운용요령,EXTRACTION_PENDING,EXTRACTION_PENDING,fa2c9203958944b5b4bc006580f81a49482299eb8619759e9edea487ec78316f,https://www.alio.go.kr/download/rulefiledown.json?fileNo=239687,200,application/haansofthwp;charset=utf-8,75264,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,002f42cbfcfa5f2e,소상공인 저금리대환 위탁보증 조사자료 등 운용기준,EXTRACTION_PENDING,EXTRACTION_PENDING,c5e148fc9a00a84c6bc4f4c249b2270cf2d28d31f90c79cc157319f103b93446,https://www.alio.go.kr/download/rulefiledown.json?fileNo=239688,200,application/haansofthwp;charset=utf-8,124416,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,VERIFIED_EXISTS,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,ca2adfd97df90e56,손해금률 변경 통보,EXTRACTION_PENDING,EXTRACTION_PENDING,cd524dd2308ac472fe50aa98d5d57343e34cf13ed535ff5ca2260799baef4c6a,https://www.alio.go.kr/download/rulefiledown.json?fileNo=204460,200,application/haansofthwp;charset=utf-8,39424,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,UNKNOWN,VERIFIED_EXISTS
ccdee57b-1a7d-4aa9-ace5-a64671ec5e3a,,ce7fd8120ed51c4f,시설·운전 패키지 특례보증 업무처리방법,EXTRACTION_PENDING,EXTRACTION_PENDING,a57b44c0a21e4ab166388d3f74870831cea029f0a52f2858ea69f1fad45fb88a,https://www.alio.go.kr/download/rulefiledown.json?fileNo=239103,200,application/haansofthwp;charset=utf-8,55808,DOWNLOADED,UNKNOWN,hwp,ole_error:AttributeError,UNKNOWN,UNKNOWN,0,0,FALSE,UNKNOWN,VERIFIED_EXISTS
